,Unnamed: 0,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
5838,11101571,1,4/29/2016 0:20,4/29/2016 0:44,1,13.2,-73.99157715,40.7497673,1,N,-73.8964386,40.88408660888672,1,37.5,0.5,0.5,0,0,0.3,38.8
5839,11101572,1,4/29/2016 0:20,4/29/2016 0:27,2,0.7,-73.95035553,40.72301483154297,1,N,-73.9410553,40.72219467163085,1,6,0.5,0.5,1.83,0,0.3,9.13
5840,11101573,2,4/29/2016 0:20,4/29/2016 0:28,2,1.25,-73.99867249,40.71977615356445,1,N,-74.00805664,40.714656829833984,2,7,0.5,0.5,0,0,0.3,8.3
5841,11101574,1,4/29/2016 0:21,4/29/2016 0:34,1,3.3,-73.99076843,40.73051834106445,1,N,-74.01476288,40.70985794067383,1,13,0.5,0.5,2.85,0,0.3,17.15
5842,11101575,1,4/29/2016 0:21,4/29/2016 0:33,1,1.3,-74.00416565,40.72194290161133,1,N,-73.98554993,40.723182678222656,2,9.5,0.5,0.5,0,0,0.3,10.8
5843,11101576,2,4/29/2016 0:21,4/29/2016 0:29,6,1.87,-73.97101593,40.78313446044922,1,N,-73.96507263,40.76495742797852,1,8.5,0.5,0.5,1.96,0,0.3,11.76
5844,11101577,2,4/29/2016 0:21,4/29/2016 0:35,2,5.16,-73.9923172,40.74928665161133,1,N,-73.95736694,40.81021499633789,1,16,0.5,0.5,2,0,0.3,19.3
5845,11101578,1,4/29/2016 0:21,4/29/2016 0:36,1,3.6,-73.97428131,40.76320648,1,N,-73.98737335,40.72685241699219,1,13.5,0.5,0.5,2.95,0,0.3,17.75
5846,11101579,1,4/29/2016 0:21,4/29/2016 0:27,1,1.7,-73.97279358,40.749038696289055,1,N,-73.98577881,40.72765350341797,1,7.5,0.5,0.5,1.75,0,0.3,10.55
5847,11101580,2,4/29/2016 0:21,4/29/2016 0:25,2,0.46,-73.98439789,40.74995040893555,1,N,-73.98475647,40.74995422363281,2,4.5,0.5,0.5,0,0,0.3,5.8
5848,11101581,2,4/29/2016 0:21,4/29/2016 0:32,1,2.08,-74.00572205,40.740516662597656,1,N,-73.9782486,40.724922180175774,2,10,0.5,0.5,0,0,0.3,11.3
5849,11101582,2,4/29/2016 0:21,4/30/2016 0:00,1,0.15,-74.00222015,40.73350143432617,1,N,-74.00045013,40.73221206665039,2,3,0.5,0.5,0,0,0.3,4.3
5850,11101583,2,4/29/2016 0:21,4/29/2016 23:48,4,1.87,-73.99344635,40.741523742675774,1,N,-73.98314667,40.76295852661133,1,8,0.5,0.5,1.4,0,0.3,10.7
5851,11101584,2,4/29/2016 0:21,4/29/2016 0:29,3,1.27,-73.98802185,40.73500061035156,1,N,-74.00731659,40.734241485595696,1,7.5,0.5,0.5,1.76,0,0.3,10.56
5852,11101585,2,4/29/2016 0:21,4/29/2016 0:29,1,1.51,-73.9866333,40.722480773925774,1,N,-73.98763275,40.73329162597656,1,8,0.5,0.5,0.7,0,0.3,10
5853,11101586,2,4/29/2016 0:21,4/29/2016 0:22,2,0.47,-73.97873688,40.76649856567383,1,N,-73.97058105,40.76498032,2,3.5,0.5,0.5,0,0,0.3,4.8
5854,11101587,2,4/29/2016 0:21,4/29/2016 0:52,2,4.48,-73.99776459,40.72471618652344,1,N,-73.97548676,40.733097076416016,2,15.5,0.5,0.5,0,0,0.3,16.8
5855,11101588,2,4/29/2016 0:21,4/30/2016 0:13,2,0.97,-73.98950195,40.726173400878906,1,N,-73.99749756,40.733543395996094,1,6.5,0.5,0.5,1.17,0,0.3,8.97
5856,11101589,2,4/29/2016 0:21,4/29/2016 0:33,1,3.8,-74.01547241,40.71448898,1,N,-73.98912811,40.752838134765625,1,13,0.5,0.5,2.86,0,0.3,17.16
5857,11101590,1,4/29/2016 0:21,4/29/2016 0:30,1,1.9,-73.98720551,40.74155807495117,1,N,-73.9694519,40.76140213012695,1,9,0.5,0.5,3.05,0,0.3,13.35
5858,11101591,1,4/29/2016 0:21,4/29/2016 0:51,1,5.6,-73.99671936,40.752967834472656,1,N,-73.97310638,40.689720153808594,2,23.5,0.5,0.5,0,0,0.3,24.8
5859,11101592,2,4/29/2016 0:21,4/29/2016 0:25,1,0.77,-73.98075104,40.74500274658203,1,N,-73.98701477,40.73629760742188,1,5,0.5,0.5,1.26,0,0.3,7.56
5860,11101593,1,4/29/2016 0:21,4/29/2016 0:23,1,0.8,-73.96198273,40.80076599121094,1,N,-73.96948242,40.79044723510742,2,4.5,0.5,0.5,0,0,0.3,5.8
5861,11101594,2,4/29/2016 0:21,4/29/2016 0:30,1,1.62,-73.9724884,40.75859069824219,1,N,-73.99369049,40.75484085083008,1,8,0.5,0.5,1.86,0,0.3,11.16
5862,11101595,1,4/29/2016 0:21,4/29/2016 0:30,1,2.6,-73.98983002,40.72319412231445,1,N,-73.95438385,40.70718002319336,2,10,0.5,0.5,0,0,0.3,11.3
5863,11101596,1,4/29/2016 0:21,4/29/2016 0:29,2,2.1,-73.97454834,40.760520935058594,1,N,-73.9701767,40.78480529785156,2,9.5,0.5,0.5,0,0,0.3,10.8
5864,11101597,1,4/29/2016 0:21,4/29/2016 0:24,1,0.8,-73.98780823,40.73823165893555,1,N,-73.98088837,40.74125671386719,1,5,0.5,0.5,1.85,0,0.3,8.15
5865,11101598,1,4/29/2016 0:21,4/29/2016 0:23,3,0.3,-73.95863342,40.76412582397461,1,N,-73.95899963,40.76822280883789,1,3.5,0.5,0.5,0.95,0,0.3,5.75
5866,11101599,2,4/29/2016 0:21,4/29/2016 0:41,3,5,-73.97037506,40.75577163696289,1,N,-73.88938904,40.75227355957031,2,18.5,0.5,0.5,0,0,0.3,19.8
5867,11101600,1,4/29/2016 0:21,4/29/2016 0:32,1,1.8,-73.99228668,40.75899124145508,1,N,-73.97335052,40.76445388793945,1,10,0.5,0.5,2.25,0,0.3,13.55
5868,11101601,1,4/29/2016 0:21,4/29/2016 0:30,2,2.1,-73.97150421,40.79450225830078,1,N,-73.9462738,40.80625915527344,1,9.5,0.5,0.5,2,0,0.3,12.8
5869,11101602,1,4/29/2016 0:21,4/29/2016 0:25,3,0.5,-73.98664093,40.75818252563477,1,N,-73.98301697,40.764381408691406,2,4.5,0.5,0.5,0,0,0.3,5.8
5870,11101603,2,4/29/2016 0:21,4/29/2016 0:26,5,1.02,-73.99968719,40.74353408813477,1,N,-73.99978638,40.75429534912109,2,6,0.5,0.5,0,0,0.3,7.3
5871,11101604,2,4/29/2016 0:21,4/29/2016 0:27,1,1.99,-73.97000885,40.765640258789055,1,N,-73.95123291,40.77859115600585,2,7.5,0.5,0.5,0,0,0.3,8.8
5872,11101605,1,4/29/2016 0:21,4/29/2016 0:29,1,1.4,-73.98147583,40.75897216796875,1,N,-73.98021698,40.74322509765625,1,7.5,0.5,0.5,2.2,0,0.3,11
5873,11101606,2,4/29/2016 0:21,4/29/2016 0:24,1,0.47,-73.985466,40.730567932128906,1,N,-73.98814392,40.73219680786133,1,4,0.5,0.5,1.06,0,0.3,6.36
5874,11101607,1,4/29/2016 0:21,4/29/2016 0:24,1,1.1,-73.97238159,40.75691986083984,1,N,-73.97865295,40.74413299560547,1,5,0.5,0.5,1.25,0,0.3,7.55
5875,11101608,1,4/29/2016 0:21,4/29/2016 0:35,3,6,-73.96232605,40.760536193847656,1,N,-74.01008606,40.71134948730469,2,19.5,0.5,0.5,0,0,0.3,20.8
5876,11101609,1,4/29/2016 0:21,4/29/2016 0:26,1,1.1,-73.99059296,40.71941757202149,1,N,-74.00360107,40.72846984863281,1,6.5,0.5,0.5,1.55,0,0.3,9.35
5877,11101610,1,4/29/2016 0:21,4/29/2016 0:27,1,2.1,-73.96854401,40.75810241699219,1,N,-73.9515686,40.785457611083984,2,8.5,0.5,0.5,0,0,0.3,9.8
5878,11101611,1,4/29/2016 0:21,4/29/2016 0:26,1,0.8,-74.00072479,40.72749328613281,1,N,-73.99227142,40.72144699,1,6,0.5,0.5,1.45,0,0.3,8.75
5879,11101612,2,4/29/2016 0:21,4/29/2016 0:57,1,11.21,-74.00344086,40.73277282714844,1,N,-73.99427032,40.59936523,1,35.5,0.5,0.5,7.36,0,0.3,44.16
5880,11101613,2,4/29/2016 0:21,4/29/2016 0:38,1,8.51,-73.99581146,40.75415039,1,N,-73.94145966,40.851539611816406,1,25,0.5,0.5,5.26,0,0.3,31.56
5881,11101614,2,4/29/2016 0:21,4/29/2016 1:00,1,8.47,-74.0038681,40.74201965332031,1,N,-73.90646362,40.769798278808594,1,31.5,0.5,0.5,6,0,0.3,38.8
5882,11101615,2,4/29/2016 0:21,4/29/2016 0:26,4,1.7,-73.96012878,40.77336120605469,1,N,-73.97564697,40.75225830078125,2,7,0.5,0.5,0,0,0.3,8.3
5883,11101616,2,4/29/2016 0:21,4/29/2016 0:44,3,17.82,-73.78237152,40.64468002319336,1,N,-73.96858215,40.69161987304688,1,48,0.5,0.5,12.32,0,0.3,61.62
5884,11101617,1,4/29/2016 0:21,4/29/2016 0:31,1,2.4,-73.98184204,40.76480484008789,1,N,-74.00528717,40.74128723144531,1,9.5,0.5,0.5,2.15,0,0.3,12.95
5885,11101618,2,4/29/2016 0:21,4/29/2016 0:27,2,1.08,-74.00685883,40.720211029052734,1,N,-74.01548767,40.70991134643555,1,6.5,0.5,0.5,1.95,0,0.3,9.75
5886,11101619,2,4/29/2016 0:21,4/29/2016 0:28,5,0.9,-73.97545624,40.75522613525391,1,N,-73.98426056,40.762115478515625,2,6.5,0.5,0.5,0,0,0.3,7.8
5887,11101620,2,4/29/2016 0:21,4/29/2016 0:31,1,2.35,-73.97979736,40.75910949707031,1,N,-73.97097015,40.78609848022461,2,10,0.5,0.5,0,0,0.3,11.3
5888,11101621,2,4/29/2016 0:21,4/29/2016 0:54,1,9.46,-73.98866272,40.75342178344727,1,N,-73.93266296,40.85049057006836,2,32.5,0.5,0.5,0,0,0.3,33.8
5889,11101622,2,4/29/2016 0:21,4/29/2016 0:28,5,1.58,-73.98014069,40.76477051,1,N,-73.98039246,40.77914810180664,1,7.5,0.5,0.5,1.76,0,0.3,10.56
5890,11101623,2,4/29/2016 0:21,4/29/2016 0:29,5,2.27,-73.96633911,40.75389862060547,1,N,-73.98564911,40.7292366,1,9,0.5,0.5,3.5,0,0.3,13.8
5891,11101624,1,4/29/2016 0:21,4/29/2016 0:48,1,5.6,-73.99010468,40.7346077,1,N,-73.94124603,40.78808975219727,1,21.5,0.5,0.5,3,0,0.3,25.8
5892,11101625,1,4/29/2016 0:21,4/29/2016 0:36,2,4.4,-74.00301361,40.72781372070313,1,N,-73.95832825,40.71934891,1,16.5,0.5,0.5,3.56,0,0.3,21.36
5893,11101626,1,4/29/2016 0:21,4/29/2016 0:30,1,1.3,-73.98684692,40.72225570678711,1,N,-74.00244141,40.72513961791992,2,7.5,0.5,0.5,0,0,0.3,8.8
5894,11101627,2,4/29/2016 0:21,4/29/2016 0:24,1,0.75,-73.9959259,40.74419021606445,1,N,-73.98483276,40.73945617675781,1,4.5,0.5,0.5,1.16,0,0.3,6.96
5895,11101628,1,4/29/2016 0:21,4/29/2016 0:23,3,0.3,-73.94458771,40.779483795166016,1,N,-73.94657898,40.78169250488281,1,3.5,0.5,0.5,2,0,0.3,6.8
5896,11101629,2,4/29/2016 0:21,4/29/2016 0:35,2,2.33,-74.0014801,40.73207092285156,1,N,-73.98799896,40.75952911376953,1,11.5,0.5,0.5,2,0,0.3,14.8
5897,11101630,2,4/29/2016 0:21,4/29/2016 0:28,1,1.03,-73.9723053,40.76545333862305,1,N,-73.96067047,40.766395568847656,1,6.5,0.5,0.5,1.56,0,0.3,9.36
5898,11101631,1,4/29/2016 0:21,4/29/2016 0:31,1,2.4,-74.00453949,40.74788665771485,1,N,-73.98925781,40.72653579711913,1,10,0.5,0.5,2.25,0,0.3,13.55
5899,11101632,1,4/29/2016 0:21,4/29/2016 0:30,1,2.3,-74.0002594,40.73254776000977,1,N,-73.97465515,40.75037384033203,2,9,0.5,0.5,0,0,0.3,10.3
5900,11101633,1,4/29/2016 0:21,4/29/2016 0:27,1,1.4,-73.9847641,40.74262237548828,1,N,-73.9964447,40.72524642944336,2,7,0.5,0.5,0,0,0.3,8.3
5901,11101634,1,4/29/2016 0:21,4/29/2016 0:33,1,3,-73.98834229,40.74909591674805,1,N,-73.95670319,40.77074051,1,12,0.5,0.5,2.65,0,0.3,15.95
5902,11101635,2,4/29/2016 0:21,4/29/2016 0:27,2,0.95,-73.97586823,40.75999832,1,N,-73.98593903,40.75205993652344,2,6,0.5,0.5,0,0,0.3,7.3
5903,11101636,2,4/29/2016 0:21,4/29/2016 0:24,5,0.41,-73.99741364,40.71411133,1,N,-73.99435425,40.71957016,2,4,0.5,0.5,0,0,0.3,5.3
5904,11101637,2,4/29/2016 0:21,4/29/2016 0:46,3,17.35,-73.78840637,40.641868591308594,2,N,-73.98084259,40.74290084838867,1,52,0,0.5,11.67,5.54,0.3,70.01
5905,11101638,2,4/29/2016 0:21,4/29/2016 0:32,1,4.19,-73.98806763,40.720611572265625,1,N,-73.96575165,40.75690841674805,1,14,0.5,0.5,2,0,0.3,17.3
5906,11101639,2,4/29/2016 0:21,4/29/2016 0:32,1,2.04,-73.99736023,40.72986984,1,N,-73.97619629,40.74512863,1,10,0.5,0.5,1,0,0.3,12.3
5907,11101640,2,4/29/2016 0:21,4/29/2016 1:00,5,12.75,-73.98493958,40.76435089111328,1,N,-74.02763367,40.62398910522461,1,41,0.5,0.5,11.96,5.54,0.3,59.8
5908,11101641,2,4/29/2016 0:21,4/29/2016 0:27,5,1.21,-73.98061371,40.688568115234375,1,N,-73.96920776,40.69155883789063,2,6.5,0.5,0.5,0,0,0.3,7.8
5909,11101642,1,4/29/2016 0:21,4/29/2016 0:33,1,1.4,-74.01477814,40.71430206298828,1,N,-73.99848938,40.715816497802734,2,10,0.5,0.5,0,0,0.3,11.3
5910,11101643,2,4/29/2016 0:21,4/29/2016 0:40,1,10.67,-73.98280334,40.76691055297852,1,N,-73.90444183,40.88967133,1,30.5,0.5,0.5,6.87,2.54,0.3,41.21
5911,11101644,2,4/29/2016 0:21,4/29/2016 0:36,1,2.7,-73.99106598,40.73949051,1,N,-74.0149765,40.71824264526367,1,13,0.5,0.5,2.86,0,0.3,17.16
5912,11101645,2,4/29/2016 0:21,4/29/2016 0:43,1,5.33,-73.96890259,40.75428009033203,1,N,-73.88899994,40.74753189086913,2,19.5,0.5,0.5,0,0,0.3,20.8
5913,11101646,2,4/29/2016 0:21,4/29/2016 0:45,2,5.46,-73.98273468,40.76152801513672,1,N,-73.96047211,40.71947860717773,2,21,0.5,0.5,0,5.54,0.3,27.84
5914,11101647,2,4/29/2016 0:21,4/29/2016 0:24,5,0.67,-73.98862457,40.73710250854492,1,N,-73.98119354,40.72518539428711,1,4.5,0.5,0.5,1.16,0,0.3,6.96
5915,11101648,1,4/29/2016 0:21,4/29/2016 0:34,1,6.3,-73.9727478,40.75498580932617,1,N,-74.01545715,40.708797454833984,1,19,0.5,0.5,5.05,0,0.3,25.35
5916,11101649,2,4/29/2016 0:21,4/29/2016 0:24,1,0.96,-73.99237061,40.75374221801758,1,N,-73.99198914,40.763126373291016,1,5,0.5,0.5,1.26,0,0.3,7.56
5917,11101650,1,4/29/2016 0:21,4/29/2016 0:40,1,3.9,-73.99353027,40.72912216186523,1,N,-73.95240021,40.694801330566406,1,16.5,0.5,0.5,5.3,0,0.3,23.1
5918,11101651,1,4/29/2016 0:21,4/29/2016 0:26,1,0.7,-73.99145508,40.74951934814453,1,N,-73.98141479,40.743797302246094,1,5.5,0.5,0.5,1.35,0,0.3,8.15
5919,11101652,1,4/29/2016 0:21,4/29/2016 0:47,1,4.8,-73.98273468,40.76289749145508,1,N,-73.92029572,40.76635360717773,1,20.5,0.5,0.5,3,0,0.3,24.8
5920,11101653,1,4/29/2016 0:21,4/29/2016 0:51,2,5.8,-73.9881134,40.72809219360352,1,N,-73.94290924,40.6938591,1,24,0.5,0.5,5.05,0,0.3,30.35
5921,11101654,2,4/29/2016 0:21,4/29/2016 0:49,5,6.56,-74.00028229,40.72724914550781,1,N,-73.91916656,40.70444869995117,2,24.5,0.5,0.5,0,0,0.3,25.8
5922,11101655,2,4/29/2016 0:21,4/29/2016 0:25,1,0.88,-73.98329926,40.75502014160156,1,N,-73.97489166,40.76551818847656,2,5.5,0.5,0.5,0,0,0.3,6.8
5923,11101656,1,4/29/2016 0:21,4/29/2016 0:33,1,6.6,-73.98867798,40.76371383666992,1,N,-73.94309998,40.83624267578125,1,20,0.5,0.5,0,0,0.3,21.3
5924,11101657,2,4/29/2016 0:21,4/29/2016 0:39,4,5.02,-73.99571991,40.72512054,1,N,-73.95358276,40.68441009521485,1,18,0.5,0.5,3,0,0.3,22.3
5925,11101658,2,4/29/2016 0:21,4/29/2016 0:29,1,2.42,-74.00543213,40.74055862426758,1,N,-73.99098969,40.77016067504883,1,9,0.5,0.5,2.06,0,0.3,12.36
5926,11101659,2,4/29/2016 0:21,4/29/2016 0:24,1,0.2,-73.96003723,40.779579162597656,1,N,-73.95459747,40.77735137939453,2,4,0.5,0.5,0,0,0.3,5.3
5927,11101660,2,4/29/2016 0:21,4/29/2016 0:40,1,1.87,-73.98719788,40.72050857543945,1,N,-74.00562286,40.72835922,1,12.5,0.5,0.5,2.76,0,0.3,16.56
5928,11101661,1,4/29/2016 0:21,4/29/2016 0:25,1,0.9,-73.97036743,40.75927734,1,N,-73.9753952,40.747894287109375,1,5,0.5,0.5,1.25,0,0.3,7.55
5929,11101662,1,4/29/2016 0:21,4/29/2016 0:27,1,0.8,-73.98886108,40.72154998779297,1,N,-74.00048828,40.72736740112305,2,6,0.5,0.5,0,0,0.3,7.3
5930,11101663,1,4/29/2016 0:21,4/29/2016 0:28,2,1.3,-73.97112274,40.75832748413085,1,N,-73.99008942,40.75762939453125,2,7,0.5,0.5,0,0,0.3,8.3
5931,11101664,2,4/29/2016 0:21,4/29/2016 0:30,1,1.88,-73.986763,40.740398406982415,1,N,-73.98750305,40.76005554199219,1,9,0.5,0.5,3.09,0,0.3,13.39
5932,11101665,2,4/29/2016 0:21,4/29/2016 0:33,1,4.39,-73.94792938,40.78319168,1,N,-73.98193359,40.73652648925781,1,15,0.5,0.5,4.08,0,0.3,20.38
5933,11101666,1,4/29/2016 0:21,4/29/2016 0:28,1,1.2,-74.00191498,40.73957443237305,1,N,-73.98459625,40.73680114746094,2,7,0.5,0.5,0,0,0.3,8.3
5934,11101667,1,4/29/2016 0:21,4/29/2016 0:36,1,3.4,-73.98858643,40.75886154174805,1,N,-73.94874573,40.77820587158203,1,14,0.5,0.5,3.8,0,0.3,19.1
5935,11101668,2,4/29/2016 0:21,4/29/2016 0:36,3,3.52,-73.9930191,40.74003982543945,1,N,-74.01445007,40.70970916748047,2,14,0.5,0.5,0,0,0.3,15.3
5936,11101669,2,4/29/2016 0:21,4/29/2016 0:44,1,7.61,-74.00119781,40.73139572143555,1,N,-73.95167542,40.81455612182617,1,25.5,0.5,0.5,6.7,0,0.3,33.5
5937,11101670,2,4/29/2016 0:21,4/29/2016 0:40,1,6.1,-73.98694611,40.76618576049805,1,N,-73.92002106,40.807865142822266,2,19.5,0.5,0.5,0,0,0.3,20.8
5938,11101671,1,4/29/2016 0:21,4/29/2016 0:26,3,0.8,-73.9688797,40.76432800292969,1,N,-73.97577667,40.75511551,1,5.5,0.5,0.5,1,0,0.3,7.8
5939,11101672,1,4/29/2016 0:21,4/29/2016 0:36,1,2.5,-74.00758362,40.70533752441406,1,N,-73.98523712,40.73609161376953,1,12,0.5,0.5,2,0,0.3,15.3
5940,11101673,1,4/29/2016 0:21,4/29/2016 0:28,4,1.1,-73.98851013,40.72894287109375,1,N,-73.99974823,40.719425201416016,1,6.5,0.5,0.5,0,0,0.3,7.8
5941,11101674,1,4/29/2016 0:21,4/29/2016 0:37,1,3.6,-73.97706604,40.759315490722656,1,N,-73.92619324,40.76233673095703,2,15.5,0.5,0.5,0,0,0.3,16.8
5942,11101675,2,4/29/2016 0:21,4/29/2016 0:27,1,1.03,-73.99407959,40.72650909423828,1,N,-74.00524139,40.72578048706055,2,6,0.5,0.5,0,0,0.3,7.3
5943,11101676,2,4/29/2016 0:21,4/29/2016 0:37,2,5.19,-73.95629883,40.77154159545898,1,N,-73.90357971,40.77482986450195,1,17,0.5,0.5,2,0,0.3,20.3
5944,11101677,2,4/29/2016 0:21,4/29/2016 0:54,5,7.35,-73.99978638,40.74330139160156,1,N,-73.90965271,40.69744873046875,1,26.5,0.5,0.5,0,0,0.3,27.8
5945,11101678,1,4/29/2016 0:21,4/29/2016 0:28,1,4.3,-73.95541382,40.71406173706055,1,N,-74.00296021,40.68456268310547,2,13.5,0.5,0.5,0,0,0.3,14.8
5946,11101679,2,4/29/2016 0:21,4/29/2016 0:23,1,0.79,-73.94828033,40.78950881958008,1,N,-73.95552063,40.77975845336913,2,4,0.5,0.5,0,0,0.3,5.3
5947,11101680,2,4/29/2016 0:21,4/29/2016 0:26,1,0.93,-73.98898315,40.72064971923828,1,N,-73.98158264,40.73244094848633,1,5.5,0.5,0.5,1.36,0,0.3,8.16
5948,11101682,1,4/29/2016 0:21,4/29/2016 0:24,2,0.7,-73.94544983,40.80799484,1,N,-73.95532227,40.80460357666016,1,5,0.5,0.5,1,0,0.3,7.3
5949,11101683,1,4/29/2016 0:21,4/29/2016 0:27,1,0.8,-73.91319275,40.70080184936523,1,N,-73.9065094,40.69688034057617,1,6,0.5,0.5,0,0,0.3,7.3
5950,11101684,1,4/29/2016 0:21,4/29/2016 0:46,1,16.3,-73.78826904,40.64192199707031,1,N,-73.95680237,40.73068618774415,1,44.5,0.5,0.5,11.45,0,0.3,57.25
5951,11101685,1,4/29/2016 0:21,4/29/2016 0:36,1,4.7,-73.98475647,40.75292969,1,N,-74.01688385,40.709075927734375,1,16,0.5,0.5,2.7,0,0.3,20
5952,11101686,2,4/29/2016 0:21,4/29/2016 0:35,1,1.9,-74.00085449,40.72752380371094,1,N,-73.98475647,40.74514389038085,1,11,0.5,0.5,3.08,0,0.3,15.38
5953,11101687,2,4/29/2016 0:21,4/29/2016 0:28,4,1.5,-73.99208069,40.74953842163085,1,N,-74.00726318,40.73299407958984,1,7,0.5,0.5,1.66,0,0.3,9.96
5954,11101688,2,4/29/2016 0:21,4/29/2016 0:29,1,0.84,-73.96733856,40.75622940063477,1,N,-73.97212219,40.76306915283203,1,6.5,0.5,0.5,1,0,0.3,8.8
5955,11101689,2,4/29/2016 0:21,4/29/2016 0:24,1,0.45,-73.97917938,40.6848259,1,N,-73.98396301,40.68820571899415,2,4,0.5,0.5,0,0,0.3,5.3
5956,11101690,2,4/29/2016 0:21,4/29/2016 0:24,1,0.45,-73.97917938,40.6848259,1,N,-73.98396301,40.68820571899415,3,-4,-0.5,-0.5,0,0,-0.3,-5.3
5957,11101691,2,4/29/2016 0:21,4/29/2016 0:34,5,2.95,-73.9973526,40.72138214111328,1,N,-74.00498199,40.75221633911133,1,12.5,0.5,0.5,0,0,0.3,13.8
5958,11101692,2,4/29/2016 0:21,4/29/2016 0:31,1,2.23,-73.99991608,40.73465347290039,1,N,-73.97498322,40.74870681762695,1,9.5,0.5,0.5,2.7,0,0.3,13.5
5959,11101693,2,4/29/2016 0:21,4/29/2016 0:32,1,2.07,-73.98100281,40.74523544311523,1,N,-73.9928894,40.71992874145508,1,9.5,0.5,0.5,2.7,0,0.3,13.5
5960,11101694,1,4/29/2016 0:21,4/29/2016 0:55,1,20.4,-73.78981018,40.64374542236328,1,N,-73.9755249,40.66659164428711,1,55.5,0.5,0.5,11.35,0,0.3,68.15
5961,11101695,2,4/29/2016 0:21,4/29/2016 0:33,3,4.33,-73.99533081,40.76399230957031,1,N,-74.01359558,40.70836639404297,1,14,0.5,0.5,3.06,0,0.3,18.36
5962,11101696,1,4/29/2016 0:21,4/29/2016 0:29,1,1.9,-73.97185516,40.79450988769531,1,N,-73.95504761,40.81985473632813,1,9,0.5,0.5,2.06,0,0.3,12.36
5963,11101697,1,4/29/2016 0:21,4/29/2016 0:38,1,7.2,-73.97415924,40.76477813720703,1,N,-74.01020813,40.70604705810547,2,22.5,0.5,0.5,0,0,0.3,23.8
5964,11101698,1,4/29/2016 0:21,4/29/2016 0:33,1,3.6,-73.95605469,40.773792266845696,1,N,-73.99110413,40.73349380493164,1,12.5,0.5,0.5,2.75,0,0.3,16.55
5965,11101699,1,4/29/2016 0:21,4/29/2016 0:36,1,2.7,-73.99407196,40.72451400756836,1,N,-73.96894836,40.75688171386719,1,13,0.5,0.5,2.85,0,0.3,17.15
5966,11101700,2,4/29/2016 0:21,4/29/2016 0:26,1,0.73,-73.95511627,40.820255279541016,1,N,-73.95800018,40.81134033203125,1,5.5,0.5,0.5,1.36,0,0.3,8.16
5967,11101701,2,4/29/2016 0:21,4/29/2016 0:25,5,1.13,-73.98527527,40.76463699,1,N,-73.97735596,40.777740478515625,1,5.5,0.5,0.5,1.36,0,0.3,8.16
5968,11101702,2,4/29/2016 0:21,4/29/2016 0:31,5,1.59,-73.97440338,40.67999267578125,1,N,-73.99612427,40.69078826904297,1,9,0.5,0.5,2.58,0,0.3,12.88
5969,11101703,2,4/29/2016 0:21,4/29/2016 0:33,2,1.88,-73.98181152,40.740589141845696,1,N,-73.98896027,40.72066116333008,1,10,0.5,0.5,2.26,0,0.3,13.56
5970,11101704,2,4/29/2016 0:21,4/29/2016 0:27,2,1.57,-74.00841522,40.73395538330078,1,N,-73.99417877,40.751121520996094,2,7,0.5,0.5,0,0,0.3,8.3
5971,11101705,2,4/29/2016 0:21,4/29/2016 0:25,1,1.04,-73.98241425,40.771575927734375,1,N,-73.96691132,40.76662826538085,2,5.5,0.5,0.5,0,0,0.3,6.8
5972,11101706,2,4/29/2016 0:21,4/29/2016 0:29,1,1.04,-73.99221039,40.734390258789055,1,N,-73.98335266,40.72627258300781,1,7,0.5,0.5,0,0,0.3,8.3
5973,11101707,2,4/29/2016 0:21,4/29/2016 1:12,2,34.4,-73.97742462,40.76430130004883,5,N,-74.32978821,40.567474365234375,1,135,0,0.5,6,12.5,0.3,154.3
5974,11101708,2,4/29/2016 0:21,4/29/2016 0:36,1,2.84,-74.00952911,40.73817825317383,1,N,-73.99375916,40.76697158813477,1,12.5,0.5,0.5,2.76,0,0.3,16.56
5975,11101709,2,4/29/2016 0:21,4/29/2016 0:33,1,1.18,-73.99211884,40.72485352,1,N,-74.00457764,40.71883010864258,2,9,0.5,0.5,0,0,0.3,10.3
5976,11101710,1,4/29/2016 0:21,4/29/2016 0:29,1,1.4,-74.00330353,40.72397613525391,1,N,-74.00502777,40.73814392089844,1,7,0.5,0.5,1.66,0,0.3,9.96
5977,11101711,1,4/29/2016 0:21,4/29/2016 0:30,1,1.6,-73.96456146,40.68299865722656,1,N,-73.95014191,40.67413711547852,2,8.5,0.5,0.5,0,0,0.3,9.8
5978,11101712,1,4/29/2016 0:21,4/29/2016 0:30,1,1.3,-73.9920578,40.74500656,1,N,-73.97860718,40.75274658203125,1,7.5,0.5,0.5,2,0,0.3,10.8
5979,11101713,1,4/29/2016 0:21,4/29/2016 0:48,1,3.7,-73.97745514,40.68425750732422,1,N,-73.93378448,40.67015075683594,2,19.5,0.5,0.5,0,0,0.3,20.8
5980,11101714,2,4/29/2016 0:21,4/29/2016 0:33,1,3.18,-73.9783783,40.78298950195313,1,N,-73.94077301,40.79999923706055,1,12,0.5,0.5,2.66,0,0.3,15.96
